subject	roi	cls	cv_r2_median	cv_r2_mean
14	V3AB	sus-zero-zero_dyn-plus-plus	0.011192506179213524	0.02784399315714836
14	V3	sus-zero-zero_dyn-plus-plus	0.1379697322845459	0.1964101642370224
14	VO	sus-zero-zero_dyn-plus-plus	0.004344024695456028	0.011028600856661797
14	hV4	sus-zero-zero_dyn-plus-plus	0.019762814044952393	0.03850152716040611
15	LO	sus-zero-zero_dyn-plus-plus	0.12583553791046143	0.17397771775722504
15	TO	sus-zero-zero_dyn-plus-plus	0.027117788791656494	0.05839051678776741
15	V1	sus-zero-zero_dyn-plus-plus	0.23612263798713684	0.26193684339523315
15	V2	sus-zero-zero_dyn-plus-plus	0.22565144300460815	0.25978443026542664
15	V3AB	sus-zero-zero_dyn-plus-plus	0.026625854894518852	0.04434562474489212
15	V3	sus-zero-zero_dyn-plus-plus	0.20810244977474213	0.2281745970249176
15	VO	sus-zero-zero_dyn-plus-plus	0.012705645523965359	0.02456742152571678
15	hV4	sus-zero-zero_dyn-plus-plus	0.026412971317768097	0.05924898758530617
16	LO	sus-zero-zero_dyn-plus-plus	0.012162772007286549	0.03928346186876297
16	TO	sus-zero-zero_dyn-plus-plus	0.013631020672619343	0.03190089389681816
16	V1	sus-zero-zero_dyn-plus-plus	0.14628876745700836	0.16642962396144867
16	V2	sus-zero-zero_dyn-plus-plus	0.18096154928207397	0.19449719786643982
16	V3AB	sus-zero-zero_dyn-plus-plus	0.02754771150648594	0.04878516495227814
16	V3	sus-zero-zero_dyn-plus-plus	0.09875939786434174	0.12783779203891754
16	VO	sus-zero-zero_dyn-plus-plus	0.003667249344289303	0.006289500743150711
16	hV4	sus-zero-zero_dyn-plus-plus	0.02174544334411621	0.03981705382466316
17	LO	sus-zero-zero_dyn-plus-plus	0.18065200746059418	0.21581044793128967
17	TO	sus-zero-zero_dyn-plus-plus	0.027628429234027863	0.05432198569178581
17	V1	sus-zero-zero_dyn-plus-plus	0.26662084460258484	0.2913365364074707
17	V2	sus-zero-zero_dyn-plus-plus	0.24794773757457733	0.27381250262260437
17	V3AB	sus-zero-zero_dyn-plus-plus	0.04657452926039696	0.06688350439071655
17	V3	sus-zero-zero_dyn-plus-plus	0.22019851207733154	0.25008171796798706
17	VO	sus-zero-zero_dyn-plus-plus	0.010035787709057331	0.02106976881623268
17	hV4	sus-zero-zero_dyn-plus-plus	0.054913632571697235	0.08722648024559021
18	LO	sus-zero-zero_dyn-plus-plus	0.029381627216935158	0.06297478824853897
18	TO	sus-zero-zero_dyn-plus-plus	0.019547009840607643	0.03960688039660454
18	V1	sus-zero-zero_dyn-plus-plus	0.15089139342308044	0.18671764433383942
18	V2	sus-zero-zero_dyn-plus-plus	0.13458691537380219	0.17139996588230133
18	V3AB	sus-zero-zero_dyn-plus-plus	0.04824666678905487	0.0784764215350151
18	V3	sus-zero-zero_dyn-plus-plus	0.11035232245922089	0.15470649302005768
18	VO	sus-zero-zero_dyn-plus-plus	0.011735094711184502	0.019869502633810043
18	hV4	sus-zero-zero_dyn-plus-plus	0.01721200905740261	0.02958698570728302
19	LO	sus-zero-zero_dyn-plus-plus	0.029910355806350708	0.06395040452480316
19	TO	sus-zero-zero_dyn-plus-plus	0.01271614246070385	0.025703171268105507
19	V1	sus-zero-zero_dyn-plus-plus	0.056702010333538055	0.12988586723804474
19	V2	sus-zero-zero_dyn-plus-plus	0.14435042440891266	0.1815124899148941
19	V3AB	sus-zero-zero_dyn-plus-plus	0.011234784498810768	0.018764426931738853
19	V3	sus-zero-zero_dyn-plus-plus	0.08535438776016235	0.12816451489925385
19	VO	sus-zero-zero_dyn-plus-plus	0.014238216914236546	0.020020343363285065
19	hV4	sus-zero-zero_dyn-plus-plus	0.02612745389342308	0.05563649907708168
20	LO	sus-zero-zero_dyn-plus-plus	0.028075499460101128	0.053927741944789886
20	TO	sus-zero-zero_dyn-plus-plus	1.385388895869255e-05	0.005434754770249128
20	V1	sus-zero-zero_dyn-plus-plus	0.1217043399810791	0.14480942487716675
20	V2	sus-zero-zero_dyn-plus-plus	0.07636848837137222	0.10666210204362869
20	V3AB	sus-zero-zero_dyn-plus-plus	0.005799401551485062	0.010244974866509438
20	V3	sus-zero-zero_dyn-plus-plus	0.081485815346241	0.10804068297147751
20	VO	sus-zero-zero_dyn-plus-plus	0.0034131701104342937	0.009139670990407467
20	hV4	sus-zero-zero_dyn-plus-plus	0.011365918442606926	0.02413090132176876
21	LO	sus-zero-zero_dyn-plus-plus	0.126076340675354	0.16385507583618164
21	TO	sus-zero-zero_dyn-plus-plus	0.030814997851848602	0.046531930565834045
21	V1	sus-zero-zero_dyn-plus-plus	0.22298885881900787	0.24089469015598297
21	V2	sus-zero-zero_dyn-plus-plus	0.2357977330684662	0.2473151534795761
21	V3AB	sus-zero-zero_dyn-plus-plus	0.042888522148132324	0.05976778268814087
21	V3	sus-zero-zero_dyn-plus-plus	0.2377559095621109	0.24446693062782288
21	VO	sus-zero-zero_dyn-plus-plus	0.013825674541294575	0.028639594092965126
21	hV4	sus-zero-zero_dyn-plus-plus	0.052485883235931396	0.08254221081733704
22	LO	sus-zero-zero_dyn-plus-plus	0.009955872781574726	0.02829475700855255
22	TO	sus-zero-zero_dyn-plus-plus	0.001899773720651865	0.011191521771252155
22	V1	sus-zero-zero_dyn-plus-plus	0.003181864507496357	0.03473823145031929
22	V2	sus-zero-zero_dyn-plus-plus	0.009314311668276787	0.054051194339990616
22	V3AB	sus-zero-zero_dyn-plus-plus	0.002876146463677287	0.008526640012860298
22	V3	sus-zero-zero_dyn-plus-plus	0.016514936462044716	0.04717893525958061
22	VO	sus-zero-zero_dyn-plus-plus	0.003854913404211402	0.019542146474123
22	hV4	sus-zero-zero_dyn-plus-plus	0.028091177344322205	0.06886917352676392
23	LO	sus-zero-zero_dyn-plus-plus	0.10046466439962387	0.12496829032897949
23	TO	sus-zero-zero_dyn-plus-plus	0.026830390095710754	0.04880613833665848
23	V1	sus-zero-zero_dyn-plus-plus	0.1669299602508545	0.21873988211154938
23	V2	sus-zero-zero_dyn-plus-plus	0.27479636669158936	0.2813878357410431
23	V3AB	sus-zero-zero_dyn-plus-plus	0.04775598645210266	0.06755107641220093
23	V3	sus-zero-zero_dyn-plus-plus	0.22539503872394562	0.24222332239151
23	VO	sus-zero-zero_dyn-plus-plus	0.009965892881155014	0.018624885007739067
23	hV4	sus-zero-zero_dyn-plus-plus	0.05392557010054588	0.0926651731133461
24	LO	sus-zero-zero_dyn-plus-plus	0.1323445737361908	0.1791808009147644
24	TO	sus-zero-zero_dyn-plus-plus	0.03984250873327255	0.06271344423294067
24	V1	sus-zero-zero_dyn-plus-plus	0.21862444281578064	0.25687140226364136
24	V2	sus-zero-zero_dyn-plus-plus	0.15860992670059204	0.20673181116580963
24	V3AB	sus-zero-zero_dyn-plus-plus	0.04632383584976196	0.07428845018148422
24	V3	sus-zero-zero_dyn-plus-plus	0.13412708044052124	0.18195867538452148
24	VO	sus-zero-zero_dyn-plus-plus	0.027915602549910545	0.041365109384059906
24	hV4	sus-zero-zero_dyn-plus-plus	0.04719478636980057	0.07459493726491928
25	LO	sus-zero-zero_dyn-plus-plus	0.003642078721895814	0.014285502955317497
25	TO	sus-zero-zero_dyn-plus-plus	0.008644511923193932	0.02384442836046219
25	V1	sus-zero-zero_dyn-plus-plus	0.0004247073084115982	0.03637457266449928
25	V2	sus-zero-zero_dyn-plus-plus	0.0012815623776987195	0.01847149059176445
25	V3AB	sus-zero-zero_dyn-plus-plus	0.0038610617630183697	0.012421519495546818
25	V3	sus-zero-zero_dyn-plus-plus	0.004602134693413973	0.028522178530693054
25	VO	sus-zero-zero_dyn-plus-plus	0.0016369440127164125	0.003280524630099535
25	hV4	sus-zero-zero_dyn-plus-plus	0.006859795190393925	0.026985421776771545
26	LO	sus-zero-zero_dyn-plus-plus	0.02265557460486889	0.05517014488577843
26	TO	sus-zero-zero_dyn-plus-plus	0.017911698669195175	0.03749450296163559
26	V1	sus-zero-zero_dyn-plus-plus	0.19064107537269592	0.21181191504001617
26	V2	sus-zero-zero_dyn-plus-plus	0.1396874338388443	0.16784024238586426
26	V3AB	sus-zero-zero_dyn-plus-plus	0.008535653352737427	0.01787536032497883
26	V3	sus-zero-zero_dyn-plus-plus	0.08802317082881927	0.11722785234451294
26	VO	sus-zero-zero_dyn-plus-plus	0.0024197108577936888	0.0016072670696303248
26	hV4	sus-zero-zero_dyn-plus-plus	0.01898769848048687	0.047113168984651566
27	LO	sus-zero-zero_dyn-plus-plus	0.023372944444417953	0.04986147582530975
27	TO	sus-zero-zero_dyn-plus-plus	0.014450907707214355	0.0357016995549202
27	V1	sus-zero-zero_dyn-plus-plus	0.26795393228530884	0.2707127630710602
27	V2	sus-zero-zero_dyn-plus-plus	0.19798119366168976	0.19879665970802307
27	V3AB	sus-zero-zero_dyn-plus-plus	0.01796635612845421	0.037041932344436646
27	V3	sus-zero-zero_dyn-plus-plus	0.1284254640340805	0.15220136940479279
27	VO	sus-zero-zero_dyn-plus-plus	0.005579889751970768	0.008248329162597656
27	hV4	sus-zero-zero_dyn-plus-plus	0.018779214471578598	0.034054942429065704
28	LO	sus-zero-zero_dyn-plus-plus	0.008709041401743889	0.018121033906936646
28	TO	sus-zero-zero_dyn-plus-plus	0.01188519224524498	0.03822500258684158
28	V1	sus-zero-zero_dyn-plus-plus	0.0303460955619812	0.08600486069917679
28	V2	sus-zero-zero_dyn-plus-plus	0.07025347650051117	0.10529643297195435
28	V3AB	sus-zero-zero_dyn-plus-plus	0.011575046926736832	0.025538964197039604
28	V3	sus-zero-zero_dyn-plus-plus	0.012636849656701088	0.034093692898750305
28	VO	sus-zero-zero_dyn-plus-plus	0.005563398823142052	0.01764422468841076
28	hV4	sus-zero-zero_dyn-plus-plus	0.010284614749252796	0.02032485604286194
29	LO	sus-zero-zero_dyn-plus-plus	0.05223964899778366	0.09497234225273132
29	TO	sus-zero-zero_dyn-plus-plus	0.023096056655049324	0.04223442077636719
29	V1	sus-zero-zero_dyn-plus-plus	0.07972007989883423	0.14469711482524872
29	V2	sus-zero-zero_dyn-plus-plus	0.14121872186660767	0.17717693746089935
29	V3AB	sus-zero-zero_dyn-plus-plus	0.011667892336845398	0.019063850864768028
29	V3	sus-zero-zero_dyn-plus-plus	0.1308387815952301	0.1700373888015747
29	VO	sus-zero-zero_dyn-plus-plus	0.007201249711215496	0.014015872031450272
29	hV4	sus-zero-zero_dyn-plus-plus	0.020652487874031067	0.03986578434705734
30	LO	sus-zero-zero_dyn-plus-plus	0.12838143110275269	0.15847857296466827
30	TO	sus-zero-zero_dyn-plus-plus	0.02268783003091812	0.039692096412181854
30	V1	sus-zero-zero_dyn-plus-plus	0.22648251056671143	0.2528062164783478
30	V2	sus-zero-zero_dyn-plus-plus	0.20378613471984863	0.23428574204444885
30	V3AB	sus-zero-zero_dyn-plus-plus	0.02445102110505104	0.0401209257543087
30	V3	sus-zero-zero_dyn-plus-plus	0.15331843495368958	0.20464815199375153
30	VO	sus-zero-zero_dyn-plus-plus	0.014485766179859638	0.022119205445051193
30	hV4	sus-zero-zero_dyn-plus-plus	0.044734302908182144	0.06800542771816254
1	LO	sus-zero-zero_dyn-zero-zero	0.1284041702747345	0.16089768707752228
1	TO	sus-zero-zero_dyn-zero-zero	0.03736187517642975	0.05750547721982002
1	V1	sus-zero-zero_dyn-zero-zero	0.38636231422424316	0.37694019079208374
1	V2	sus-zero-zero_dyn-zero-zero	0.3039487898349762	0.3081352412700653
1	V3AB	sus-zero-zero_dyn-zero-zero	0.06874790787696838	0.08692149072885513
1	V3	sus-zero-zero_dyn-zero-zero	0.27588924765586853	0.29180169105529785
1	VO	sus-zero-zero_dyn-zero-zero	0.0118704903870821	0.0198373906314373
1	hV4	sus-zero-zero_dyn-zero-zero	0.04015465825796127	0.06395123898983002
2	LO	sus-zero-zero_dyn-zero-zero	0.09448756277561188	0.13915777206420898
2	TO	sus-zero-zero_dyn-zero-zero	0.013619591481983662	0.028113069012761116
2	V1	sus-zero-zero_dyn-zero-zero	0.09232795238494873	0.1687631756067276
2	V2	sus-zero-zero_dyn-zero-zero	0.1554887592792511	0.20469683408737183
2	V3AB	sus-zero-zero_dyn-zero-zero	0.023704897612333298	0.039052605628967285
2	V3	sus-zero-zero_dyn-zero-zero	0.1107037216424942	0.1566743105649948
2	VO	sus-zero-zero_dyn-zero-zero	0.0073838201351463795	0.013586131855845451
2	hV4	sus-zero-zero_dyn-zero-zero	0.02149779349565506	0.040853552520275116
3	LO	sus-zero-zero_dyn-zero-zero	0.15415531396865845	0.19757196307182312
3	TO	sus-zero-zero_dyn-zero-zero	0.04213094711303711	0.06602009385824203
3	V1	sus-zero-zero_dyn-zero-zero	0.2604619264602661	0.28734979033470154
3	V2	sus-zero-zero_dyn-zero-zero	0.18179216980934143	0.22413457930088043
3	V3AB	sus-zero-zero_dyn-zero-zero	0.05751202628016472	0.09284359961748123
3	V3	sus-zero-zero_dyn-zero-zero	0.23212139308452606	0.2666042447090149
3	VO	sus-zero-zero_dyn-zero-zero	0.020128939300775528	0.03945870324969292
3	hV4	sus-zero-zero_dyn-zero-zero	0.037271320819854736	0.06756240874528885
4	LO	sus-zero-zero_dyn-zero-zero	0.045547328889369965	0.0986318364739418
4	TO	sus-zero-zero_dyn-zero-zero	0.006379157304763794	0.020768817514181137
4	V1	sus-zero-zero_dyn-zero-zero	0.32728737592697144	0.32643765211105347
4	V2	sus-zero-zero_dyn-zero-zero	0.28678905963897705	0.288729727268219
4	V3AB	sus-zero-zero_dyn-zero-zero	0.02389320358633995	0.040189310908317566
4	V3	sus-zero-zero_dyn-zero-zero	0.19489967823028564	0.21311432123184204
4	VO	sus-zero-zero_dyn-zero-zero	0.005401181057095528	0.013500851579010487
4	hV4	sus-zero-zero_dyn-zero-zero	0.037590548396110535	0.0679159089922905
5	LO	sus-zero-zero_dyn-zero-zero	0.11546631902456284	0.16296735405921936
5	TO	sus-zero-zero_dyn-zero-zero	0.021197283640503883	0.03968379274010658
5	V1	sus-zero-zero_dyn-zero-zero	0.2591027319431305	0.26455968618392944
5	V2	sus-zero-zero_dyn-zero-zero	0.26142701506614685	0.2550872266292572
5	V3AB	sus-zero-zero_dyn-zero-zero	0.04413572698831558	0.06007322296500206
5	V3	sus-zero-zero_dyn-zero-zero	0.1925051510334015	0.22225506603717804
5	VO	sus-zero-zero_dyn-zero-zero	0.015116733498871326	0.028998659923672676
5	hV4	sus-zero-zero_dyn-zero-zero	0.06058156117796898	0.09245973825454712
6	LO	sus-zero-zero_dyn-zero-zero	0.03086819127202034	0.07525870949029922
6	TO	sus-zero-zero_dyn-zero-zero	0.008778898045420647	0.02304254285991192
6	V1	sus-zero-zero_dyn-zero-zero	0.1726205050945282	0.21374863386154175
6	V2	sus-zero-zero_dyn-zero-zero	0.12530305981636047	0.17279721796512604
6	V3AB	sus-zero-zero_dyn-zero-zero	0.006550767924636602	0.012238840572535992
6	V3	sus-zero-zero_dyn-zero-zero	0.11560665816068649	0.14800472557544708
6	VO	sus-zero-zero_dyn-zero-zero	0.006456712260842323	0.011847554706037045
6	hV4	sus-zero-zero_dyn-zero-zero	0.014227554202079773	0.029716528952121735
7	LO	sus-zero-zero_dyn-zero-zero	0.09751719236373901	0.13758860528469086
7	TO	sus-zero-zero_dyn-zero-zero	0.01364352647215128	0.037569765001535416
7	V1	sus-zero-zero_dyn-zero-zero	0.3277718424797058	0.3243494927883148
7	V2	sus-zero-zero_dyn-zero-zero	0.14574259519577026	-0.01768277771770954
7	V3AB	sus-zero-zero_dyn-zero-zero	0.04870631545782089	0.08000990748405457
7	V3	sus-zero-zero_dyn-zero-zero	0.21149519085884094	0.23661209642887115
7	VO	sus-zero-zero_dyn-zero-zero	0.01309284009039402	0.021896615624427795
7	hV4	sus-zero-zero_dyn-zero-zero	0.05134928971529007	0.04552653431892395
8	LO	sus-zero-zero_dyn-zero-zero	0.021027812734246254	0.05475865304470062
8	TO	sus-zero-zero_dyn-zero-zero	0.006173297762870789	0.01342014316469431
8	V1	sus-zero-zero_dyn-zero-zero	0.2584088146686554	0.2793700695037842
8	V2	sus-zero-zero_dyn-zero-zero	0.18886436522006989	0.2076827734708786
8	V3AB	sus-zero-zero_dyn-zero-zero	0.014686159789562225	0.02389828860759735
8	V3	sus-zero-zero_dyn-zero-zero	0.16047950088977814	0.20009088516235352
8	VO	sus-zero-zero_dyn-zero-zero	0.005609073676168919	0.010129772126674652
8	hV4	sus-zero-zero_dyn-zero-zero	0.014919506385922432	0.02488490752875805
9	LO	sus-zero-zero_dyn-zero-zero	0.3203853368759155	0.3228422999382019
9	TO	sus-zero-zero_dyn-zero-zero	0.03826781362295151	0.07075660675764084
9	V1	sus-zero-zero_dyn-zero-zero	0.3258856534957886	0.31899526715278625
9	V2	sus-zero-zero_dyn-zero-zero	0.3302076458930969	0.3331923186779022
9	V3AB	sus-zero-zero_dyn-zero-zero	0.09309164434671402	0.11833088845014572
9	V3	sus-zero-zero_dyn-zero-zero	0.28130602836608887	0.3024141192436218
9	VO	sus-zero-zero_dyn-zero-zero	0.029924511909484863	0.049387022852897644
9	hV4	sus-zero-zero_dyn-zero-zero	0.14198875427246094	0.15975680947303772
10	LO	sus-zero-zero_dyn-zero-zero	0.08365838974714279	0.12006179988384247
10	TO	sus-zero-zero_dyn-zero-zero	0.02518286556005478	0.045723892748355865
10	V1	sus-zero-zero_dyn-zero-zero	0.3006354868412018	0.31323131918907166
10	V2	sus-zero-zero_dyn-zero-zero	0.2476164996623993	0.2579111158847809
10	V3AB	sus-zero-zero_dyn-zero-zero	0.026842579245567322	0.0429987758398056
10	V3	sus-zero-zero_dyn-zero-zero	0.18343308568000793	0.21021294593811035
10	VO	sus-zero-zero_dyn-zero-zero	0.013639409095048904	0.02912362851202488
10	hV4	sus-zero-zero_dyn-zero-zero	0.04083148390054703	0.07193052768707275
11	LO	sus-zero-zero_dyn-zero-zero	0.09349475800991058	0.15065604448318481
11	TO	sus-zero-zero_dyn-zero-zero	0.013889199122786522	0.03368144482374191
11	V1	sus-zero-zero_dyn-zero-zero	0.22470560669898987	0.23598279058933258
11	V2	sus-zero-zero_dyn-zero-zero	0.1233849748969078	0.1704970896244049
11	V3AB	sus-zero-zero_dyn-zero-zero	0.019334448501467705	0.04244064539670944
11	V3	sus-zero-zero_dyn-zero-zero	0.14200598001480103	0.17997948825359344
11	VO	sus-zero-zero_dyn-zero-zero	0.008577672764658928	0.015006809495389462
11	hV4	sus-zero-zero_dyn-zero-zero	0.0253567174077034	0.06473204493522644
12	LO	sus-zero-zero_dyn-zero-zero	0.19111351668834686	0.23980812728405
12	TO	sus-zero-zero_dyn-zero-zero	0.0935668796300888	0.10966236889362335
12	V1	sus-zero-zero_dyn-zero-zero	0.13959461450576782	0.17898176610469818
12	V2	sus-zero-zero_dyn-zero-zero	0.16413182020187378	0.20038729906082153
12	V3AB	sus-zero-zero_dyn-zero-zero	0.06917168200016022	0.09753165394067764
12	V3	sus-zero-zero_dyn-zero-zero	0.23539578914642334	0.2552637457847595
12	VO	sus-zero-zero_dyn-zero-zero	0.025108955800533295	0.03710243105888367
12	hV4	sus-zero-zero_dyn-zero-zero	0.08413390815258026	0.1256207674741745
13	LO	sus-zero-zero_dyn-zero-zero	0.06094265729188919	0.12312306463718414
13	TO	sus-zero-zero_dyn-zero-zero	0.04132445529103279	0.07271542400121689
13	V1	sus-zero-zero_dyn-zero-zero	0.2759346663951874	0.29090070724487305
13	V2	sus-zero-zero_dyn-zero-zero	0.1918657422065735	0.23694182932376862
13	V3AB	sus-zero-zero_dyn-zero-zero	0.0987355187535286	0.12464657425880432
13	V3	sus-zero-zero_dyn-zero-zero	0.18876588344573975	0.23727990686893463
13	VO	sus-zero-zero_dyn-zero-zero	0.00987197458744049	0.019241105765104294
13	hV4	sus-zero-zero_dyn-zero-zero	0.035995692014694214	0.06810194253921509
14	LO	sus-zero-zero_dyn-zero-zero	0.06586097180843353	0.12055578082799911
14	TO	sus-zero-zero_dyn-zero-zero	0.011695981957018375	0.021227143704891205
14	V1	sus-zero-zero_dyn-zero-zero	0.2664579153060913	0.2721604108810425
14	V2	sus-zero-zero_dyn-zero-zero	0.2738257050514221	0.28295737504959106
14	V3AB	sus-zero-zero_dyn-zero-zero	0.012075169943273067	0.02850925177335739
14	V3	sus-zero-zero_dyn-zero-zero	0.13805577158927917	0.19653557240962982
14	VO	sus-zero-zero_dyn-zero-zero	0.005501904059201479	0.011058793403208256
14	hV4	sus-zero-zero_dyn-zero-zero	0.019696911796927452	0.03856980800628662
15	LO	sus-zero-zero_dyn-zero-zero	0.12632571160793304	0.17424529790878296
15	TO	sus-zero-zero_dyn-zero-zero	0.026292644441127777	0.05807417258620262
15	V1	sus-zero-zero_dyn-zero-zero	0.23598626255989075	0.26234257221221924
15	V2	sus-zero-zero_dyn-zero-zero	0.22699123620986938	0.260396271944046
15	V3AB	sus-zero-zero_dyn-zero-zero	0.024464361369609833	0.04429824650287628
15	V3	sus-zero-zero_dyn-zero-zero	0.20861557126045227	0.22833172976970673
15	VO	sus-zero-zero_dyn-zero-zero	0.010519105941057205	0.022189171984791756
15	hV4	sus-zero-zero_dyn-zero-zero	0.025358105078339577	0.059340473264455795
16	LO	sus-zero-zero_dyn-zero-zero	0.013948285020887852	0.04085599258542061
16	TO	sus-zero-zero_dyn-zero-zero	0.01438867300748825	0.03262777999043465
16	V1	sus-zero-zero_dyn-zero-zero	0.14749401807785034	0.16769742965698242
16	V2	sus-zero-zero_dyn-zero-zero	0.1817995309829712	0.19540613889694214
16	V3AB	sus-zero-zero_dyn-zero-zero	0.026983968913555145	0.049047697335481644
16	V3	sus-zero-zero_dyn-zero-zero	0.09918756783008575	0.1279817521572113
16	VO	sus-zero-zero_dyn-zero-zero	0.004303302615880966	0.00632852828130126
16	hV4	sus-zero-zero_dyn-zero-zero	0.02137289196252823	0.039947204291820526
17	LO	sus-zero-zero_dyn-zero-zero	0.1802753508090973	0.21604470908641815
17	TO	sus-zero-zero_dyn-zero-zero	0.027585355564951897	0.0542440265417099
17	V1	sus-zero-zero_dyn-zero-zero	0.26584404706954956	0.2917811870574951
17	V2	sus-zero-zero_dyn-zero-zero	0.24822703003883362	0.2742159962654114
17	V3AB	sus-zero-zero_dyn-zero-zero	0.046797823160886765	0.06680813431739807
17	V3	sus-zero-zero_dyn-zero-zero	0.2199336141347885	0.25060051679611206
17	VO	sus-zero-zero_dyn-zero-zero	0.009581472724676132	0.020884467288851738
17	hV4	sus-zero-zero_dyn-zero-zero	0.05436719208955765	0.08740239590406418
18	LO	sus-zero-zero_dyn-zero-zero	0.029496245086193085	0.06307463347911835
18	TO	sus-zero-zero_dyn-zero-zero	0.019389284774661064	0.03994666785001755
18	V1	sus-zero-zero_dyn-zero-zero	0.15081921219825745	0.18678255379199982
18	V2	sus-zero-zero_dyn-zero-zero	0.13452865183353424	0.17154638469219208
18	V3AB	sus-zero-zero_dyn-zero-zero	0.04841340333223343	0.07873204350471497
18	V3	sus-zero-zero_dyn-zero-zero	0.1106492429971695	0.1552259474992752
